,Year,DOY,StartTime,StopTime,A1112Amp,A14Amp,A15Amp,A16Amp,Availability,Quality,Comments,EventType,DeepClass,2004Class
8613,74,290,1948,2025.0,,2.0,2.2,2.8,222,,,,,A 64
8614,74,291,1824,1900.0,,2.8,,2.8,2 2,,,M,,A228
8615,74,291,1857,1955.0,1.8,4.0,1.9,3.0,2222,,C,C,,
8616,74,292,647,,,-1.0,,-1.0,,,,,,A 20
8617,74,292,920,9999.0,,1.5,,2.4,2 2,,,,,
8618,74,292,944,1022.0,,,,3.0,2,,,,,A 44
8619,74,292,1938,2040.0,,,31.0,,2,,C NEAR 15,C,,
8620,74,292,2342,0.0,,,1.2,,2,,C SP=7,C,,
8621,74,293,540,9999.0,,2.0,1.7,3.0,222,,,,,A209
8622,74,293,607,659.0,,,,5.0,2,,C NEAR 16,C,,
8623,74,293,918,1000.0,,,,3.8,,,CLEAR S,M,,A 99
8624,74,293,2320,9999.0,0.8,2.2,1.7,2.3,2222,,,,,A 34
8625,74,293,2342,0.0,,1.8,1.2,2.2,222,,,,,
8626,74,294,842,910.0,,,2.3,,2,,C NEAR 15. 14LXP SICK TILL SR.,C,,
8627,74,294,1051,1105.0,,,,1.7,,,C NEAR 16,C,,
8628,74,294,1446,1510.0,,,2.0,,2,,C SP=2,C,,
8629,74,294,2102,2135.0,,1.7,1.2,2.0,222,,,,,A270
8630,74,294,2214,2245.0,,,1.2,2.0,22,,,,,A285
8631,74,295,43,9999.0,,2.0,,2.8,2 2,,C,C,,
8632,74,295,110,140.0,,2.7,,3.3,2 2,3 3,S.R. @16 295-0120,,,A201
8633,74,295,515,610.0,0.9,3.0,2.0,3.3,2222,2,C,C,,
8634,74,295,612,635.0,,1.7,2.0,,22,2,,,,A 31
8635,74,295,808,830.0,,1.9,,,2,2,,,,A253
8636,74,295,2005,2045.0,,1.5,,,2,2,,,,
8637,74,295,2346,0.0,,1.6,,2.3,2 2,2,,,,A228
8638,74,296,58,110.0,,,2.1,,2,2,S.R. @15 296-1630,,,A 26
8639,74,296,2215,2245.0,,2.7,,,2,12,C NEAR 14,C,,
8640,74,297,331,420.0,,1.2,,6.7,2 2,2,S.R. @14 297-2204,A,33,A 33
8641,74,298,100,120.0,3.0,,,,2,22,"C NEAR 12, SR.@12 298-0454",C,,
8642,74,299,7,35.0,,,1.2,3.0,22,2,,,,A284
8643,74,299,252,350.0,1.3,4.0,3.2,5.1,2222,2,C,C,,
8644,74,299,332,350.0,,,1.9,,2,2,,Z,,
8645,74,299,958,1010.0,,,1.7,,2,2,,Z,,
8646,74,299,1630,1640.0,,,2.1,,,2,,Z,,
8647,74,299,1919,,,,,-1.0,,,,,,A 18
8648,74,299,2341,9999.0,,,2.2,,,2,,Z,,
8649,74,299,2348,35.0,1.0,3.3,6.1,4.6,2,2,C,C,,
8650,74,300,957,1030.0,,2.0,,,2,2,,,,
8651,74,300,1040,1100.0,,,,4.7,,2,C NEAR 16,C,,
8652,74,300,1312,1325.0,,,2.9,,2,,,Z,,
8653,74,300,1703,1715.0,,,2.5,,2,,,Z,,
8654,74,301,1429,1500.0,0.5,2.2,1.2,2.0,2222,,,M,,A 42
8655,74,301,1548,1620.0,,1.9,1.0,3.2,222,,,,,A412
8656,74,301,1652,1725.0,,1.2,,3.0,2 2,,,,,A 51
8657,74,301,1745,1820.0,,1.2,,3.0,2 2,,,M,,A258
8658,74,302,148,220.0,,1.2,,3.5,2 2,,,M,,
8659,74,302,512,540.0,,1.2,,3.5,2 2,,,M,,A429
8660,74,302,755,820.0,,,1.2,4.0,22,,,M,,A249
8661,74,302,1626,1755.0,,2.2,,,2,,C SP=2,C,,
8662,74,302,1752,1830.0,1.0,3.0,2.0,2.0,2222,,C,C,,
8663,74,303,125,210.0,,,,8.0,2,,C SP=4,C,,
8664,74,303,443,510.0,,,2.0,2.2,22,,,,,A 44
8665,74,303,800,820.0,0.5,2.0,,2.0,22 2,,C,C,,
8666,74,303,810,850.0,1.3,6.2,3.2,5.0,2222,,C,C,,
8667,74,303,1123,1150.0,1.0,2.5,,2.5,22 2,,,M,,A  9
8668,74,303,1150,1220.0,0.6,1.8,,1.8,22 2,,,M,,
8669,74,303,1755,1830.0,,1.2,,3.0,2 2,,,,,A100
8670,74,304,325,350.0,,1.5,,1.5,2 2,,,,,A313
8671,74,304,555,630.0,,1.8,,3.0,2 2,,,M,,A218
8672,74,304,944,,-1.0,-1.0,,-1.0,,,,,,A  6
8673,74,304,1315,1335.0,,2.0,,2.0,2 2,,,,,A 60
8674,74,305,628,720.0,,,9.0,,2,,C SP=9,C,,
8675,74,305,700,730.0,,2.0,,2.0,2 2,,,,,A204
8676,74,305,1142,1340.0,5.5,18.0,13.0,35.0,2222,,C,C,,
8677,74,306,2226,2250.0,,2.0,,1.0,2 2,,,M,,
8678,74,307,255,320.0,1.0,,,,2,,C?,C,,
8679,74,307,1252,1320.0,1.0,2.0,,,22,,,M,,A 41
8680,74,307,1623,1650.0,,2.0,,,2,2,,M,,
8681,74,308,6,33.0,1.1,2.3,,3.1,22 2,22,,M,,A 20
8682,74,308,743,755.0,,1.1,,3.0,2 2,2,,,,
8683,74,310,1223,1250.0,,1.5,,2.3,2 2,22,C,C,,
8684,74,310,1955,2030.0,,2.2,1.2,2.5,222,22,"C,RISE TIME=10MIN",C,,
8685,74,310,2239,2335.0,,3.1,,1.9,22,22,"C,RISE TIME=16MIN",C,,
8686,74,311,1651,1738.0,,,0.6,1.2,22,2,"C,RISE TIME=11MIN",C,,
8687,74,311,1807,1903.0,,2.1,1.1,3.6,222,2,"C,RISE TIME=12MIN",C,,
8688,74,312,656,740.0,,,0.9,4.5,22,2,C,C,,
8689,74,312,1648,1812.0,5.1,39.0,5.8,13.5,2222,2,C,C,,
8690,74,312,1921,2020.0,,2.3,0.6,3.9,222,,C,C,,
8691,74,313,919,1000.0,,1.8,1.8,3.1,222,,,M,,A261
8692,74,313,2230,2247.0,,1.0,,2.2,2 2,,,M,,
8693,74,314,232,249.0,,,0.8,2.6,22,,,M,,A239
8694,74,314,449,521.0,,2.2,,3.9,2 2,,,M,,A441
8695,74,314,628,654.0,,1.7,,0.9,2 2,,,,,A224
8696,74,314,858,912.0,,1.7,,1.8,2 2,,,M,,
8697,74,314,1138,1159.0,,2.0,,1.7,2 2,,,M,,A221
8698,74,314,1547,1600.0,,1.1,,2.2,2 2,,,M,,
8699,74,314,1638,1709.0,,1.8,,6.1,2 2,,,M,,A256
8700,74,314,2139,2158.0,0.7,2.2,,5.0,22 2,,,M,,A 14
8701,74,315,138,215.0,,2.5,1.3,9.5,222,,,M,,A276
8702,74,315,305,320.0,,2.0,1.0,3.5,222,,,,,A276
8703,74,315,414,420.0,,2.0,,3.0,2 2,,,,,A431
8704,74,315,1100,1130.0,,2.0,1.1,3.0,222,,C?,C,,
8705,74,315,1214,1250.0,1.5,7.0,1.0,3.0,2222,,,A,01,A  1
8706,74,315,1513,1550.0,,2.5,1.7,5.5,222,,,M,,A 35
8707,74,315,1700,1745.0,,,,23.0,2,,C  16SP=20,C,,
8708,74,315,2355,20.0,,3.0,,,2,,C  14SP=2.2,C,,
8709,74,316,408,430.0,,2.5,1.0,5.0,222,,,M,,A260
8710,74,316,509,615.0,12.0,21.0,1.8,3.0,2222,,C  14SP=3.5,C,,
8711,74,316,759,835.0,1.0,4.0,1.2,5.0,2222,,C,C,,
8712,74,316,1022,1045.0,,2.8,1.2,2.5,222,,,M,,A202
8713,74,316,1213,1245.0,,2.0,,7.5,2 2,,,M,,A 99
8714,74,316,1308,1325.0,,2.0,,,2,,,,,A  5
8715,74,316,1447,,,,,-1.0,,,,,,A  6
8716,74,317,242,310.0,,2.0,,2.7,2 2,,,,,A349
8717,74,317,358,430.0,1.5,8.5,1.5,4.5,2222,,,A,01,A  1
8718,74,318,659,730.0,,2.8,,,2,,C 14SP=3.5,C,,
8719,74,318,808,830.0,,2.0,1.0,3.0,222,,,M,,A228
8720,74,318,1054,1130.0,,2.0,,2.0,2 2,,,,,A 16
8721,74,318,1814,1830.0,,,1.1,,2,,15SP=5,Z,,
8722,74,318,2040,2140.0,0.7,2.0,1.0,9.0,2222,,C 16SP=2.5,C,,
8723,74,318,2229,9999.0,1.3,2.0,,2.0,22 2,,C 14SP=1,C,,
8724,74,318,2251,2325.0,,,1.0,2.8,22,,,M,,A 35
8725,74,319,345,420.0,0.5,2.1,,,22,,C 14SP=1,C,,
8726,74,320,430,500.0,,2.8,,,2,,C 14SP=5,C,,
8727,74,320,904,935.0,,,,6.0,2,,C 16SP=25,C,,
8728,74,320,1036,1115.0,0.8,3.0,2.2,3.0,2222,,C DIST,C,,
8729,74,320,2010,2050.0,,1.7,,2.4,2 2,,C,C,,
8730,74,320,2309,9999.0,,2.4,,,2 2,,C SP=10,C,,
8731,74,320,2326,2354.0,,,15.0,,2,,C SP CLIPPED,C,,
8732,74,321,349,440.0,1.0,3.4,2.2,2.8,2222,,C DIST SMALL SP,C,,
8733,74,321,1155,1240.0,,,1.5,2.0,22,,C?,C,,
8734,74,321,1630,1700.0,,2.0,2.0,2.0,222,,C DIST,C,,
8735,74,321,1953,2050.0,,,10.0,,2,,C SP=9,C,,
8736,74,321,2009,2040.0,,,,2.4,2,,C SP=8,C,,
8737,74,322,632,720.0,,,,3.5,,,C SP=10,C,,
8738,74,322,1053,1130.0,,2.1,,,2,,,,,
8739,74,322,1926,2025.0,,,,5.2,2,,C SP=4,C,,
8740,74,322,2036,2110.0,,2.0,,2.3,2 2,,,,,A228
8741,74,323,339,420.0,,,,4.3,,,,,,A411
8742,74,323,1528,1550.0,,,,1.9,,,C SP=4,C,,
8743,74,323,1619,1650.0,,,1.7,,2,,,,,
8744,74,323,2042,2120.0,,2.1,2.2,2.7,222,,,M,,A 31
8745,74,323,2344,20.0,,1.3,1.2,1.7,222,,,,,
8746,74,324,605,700.0,0.6,2.2,0.9,,222,,,A,33,
8747,74,324,812,910.0,,,,7.5,2,,C SP=7,C,,
8748,74,324,953,1022.0,,,,4.0,2,,,A,33,A 33
8749,74,324,1253,9999.0,,,,3.1,,,C SP=6,C,,
8750,74,324,1321,1420.0,,,,5.0,2,,C SP=6,C,,
8751,74,324,1456,1525.0,,2.0,1.3,1.9,222,,16 S.R. @324-1521,,,
8752,74,325,1103,1200.0,,,,16.2,2,,C NEAR 16,C,,
8753,74,325,1316,1540.0,10.0,50.0,16.5,120.0,2222,4,"C NEAR 16, 16 AMP ESTIMATED",C,,
8754,74,325,1719,1815.0,,,9.5,,2,,C NEAR 15,C,,
8755,74,325,2144,2240.0,1.1,3.2,5.2,2.2,2222,,C,C,,
8756,74,325,2332,10.0,1.0,1.9,,,22,,,,,
8757,74,326,15,9999.0,,2.7,,,2,,C NEAR 14,C,,
8758,74,326,29,105.0,,2.9,,,2,,C NEAR 14,C,,
8759,74,326,1158,1300.0,1.5,5.6,,4.0,22 2,2,"C DISTANT, 15 S.R. @326-0514",C,,
8760,74,327,1545,1625.0,,,,4.0,,22,C14 S.R. @327-1158 SP=5,C,,
8761,74,328,1112,1210.0,1.0,3.8,3.3,6.7,2222,2,C12 S.R. @327-1846,C,,
8762,74,328,1757,1835.0,,,,5.3,2,2,,M,,A 35
8763,74,328,1936,2040.0,,,,5.9,2,2,,,,A  8
8764,74,329,528,600.0,,3.1,1.9,,22,222,"C,GOOD SP AT 14",C,,
8765,74,329,912,950.0,0.7,4.0,1.8,,222,222,,M,,A 42
8766,74,330,323,450.0,0.4,2.0,2.8,4.0,2222,2,C,C,,
8767,74,330,1843,1930.0,1.0,2.0,2.5,3.5,2222,2,C,C,,
8768,74,330,2307,2355.0,0.8,2.8,2.0,6.0,2222,2,,M,,A 64
8769,74,331,847,925.0,1.0,1.5,,,22,2,NO SP,,,
8770,74,331,1123,1155.0,0.5,2.0,,,22,2,,,,
8771,74,331,1242,1315.0,0.7,2.1,,,22,2,C NO SP,,,A 60
8772,74,331,1513,1620.0,4.2,14.0,4.0,14.0,2222,2,C,C,,
8773,74,332,1807,1835.0,,1.0,1.3,2.1,222,,ECLIPSE 333 1300-1800,M,,A286
8774,74,334,400,430.0,,1.3,1.5,1.2,222,,,M,,A223
8775,74,334,430,500.0,,1.3,2.0,1.7,222,,,M,,A271
8776,74,334,902,935.0,,2.7,,,2,,C SP=2,C,,
8777,74,334,1623,1700.0,0.9,2.1,1.8,5.0,2222,,,A,20,A 20
8778,74,334,1812,1845.0,,1.3,,1.2,2 2,,,M,,A 15
8779,74,335,550,630.0,0.8,1.8,,2.2,22 2,,C,C,,
8780,74,335,1900,1950.0,2.0,2.0,,,22,,C DIST NO SP,C,,
8781,74,336,945,1010.0,0.8,2.0,,,22,,CSP14=1.,C,,
8782,74,336,1524,1555.0,0.5,1.5,1.8,2.2,2222,,C DIST,C,,
8783,74,336,2234,2310.0,,1.5,2.0,2.0,222,,C,C,,
8784,74,337,52,125.0,1.2,1.4,1.5,,222,2,NON-SEISMIC? ALSO @0721&0752,,,
8785,74,339,1638,1655.0,,1.1,,2.0,2 2,2,M? GAP 339 0235-0730,,,A224
8786,74,340,133,200.0,,2.0,,2.8,2 2,2,,,,A261
8787,74,340,1447,1520.0,,,3.1,2.0,222,2,M?,,,
8788,74,341,1426,1505.0,,2.0,1.0,5.0,222,2,,M,,A 35
8789,74,341,1629,1730.0,1.2,4.0,1.2,3.5,2222,2,C DIST,C,,
8790,74,341,2002,2050.0,1.2,3.2,1.0,2.2,2222,2,C DIST    SS@14 341/2300,C,,
8791,74,342,450,520.0,1.0,4.0,1.2,5.0,2222,,M,A,01,A  1
8792,74,342,1055,1120.0,,2.0,1.1,4.0,222,,M         SS@12 342/1200,M,,A289
8793,74,342,1333,1425.0,,2.0,,4.5,2 2,2,C,C,,
8794,74,342,2013,2035.0,1.0,3.0,1.7,4.0,2 22,,,M,,A218
8795,74,342,2047,2110.0,,3.0,1.2,5.0,222,,C?,,,A427
8796,74,342,2204,2235.0,,2.0,,3.5,2 2,,,,,A228
8797,74,343,125,205.0,,3.0,1.2,7.5,222,,,M,,A 35
8798,74,343,239,310.0,,2.1,,4.5,2 2,,,M,,A250
8799,74,343,546,600.0,,2.0,,7.5,2 2,,,M,,A 35
8800,74,343,835,900.0,0.5,2.8,,2.8,22 2,,,M,,A  5
8801,74,343,930,1100.0,2.0,10.0,5.5,74.0,2222,,SP16=18.,C,,
8802,74,343,1426,1440.0,,2.0,1.0,3.0,222,,M,,,A425
8803,74,343,1730,1755.0,,3.2,1.2,3.5,222,,,,,A202
8804,74,343,2311,2330.0,,3.0,1.2,3.5,222,,C,,,A259
8805,74,343,2346,0.0,1.0,8.0,2.2,9.0,2222,,"S @ ALL STA, OLD A46",A,01,A  1
8806,74,344,646,705.0,,2.2,,,2,,GAP 344 0000-0507,,,A349
8807,74,344,825,900.0,,2.0,,3.0,2 2,,,,,A224
8808,74,344,1530,1555.0,,2.0,,4.5,2 2,,,M,,A203
8809,74,344,1633,1650.0,,1.8,,3.0,2 2,,,M,,A255
8810,74,344,2005,2030.0,,1.4,1.2,4.0,222,,,M,,A235
8811,74,344,2041,2105.0,,1.5,,5.0,2 2,,,M,,A 89
8812,74,344,2310,2340.0,,1.8,,3.0,222,,C,,,
8813,74,345,410,450.0,1.0,3.0,2.2,3.0,2222,,DIST,C,,
8814,74,345,1918,1940.0,,2.0,1.0,3.5,222,,,M,,A 97
8815,74,345,2134,2150.0,,2.0,,2.2,2 2,,,M,,A254
8816,74,345,2205,2225.0,,1.8,,2.0,2 2,,,M,,A228
8817,74,346,206,,,-1.0,-1.0,-1.0,,,,,,A  1
8818,74,346,356,430.0,,5.0,,,2,,C 14SP=8.8,C,,
8819,74,346,925,940.0,,2.0,,3.0,2 2,,,,,A262
8820,74,346,1742,1830.0,,,,17.0,2,,C 16SP=7.,C,,
8821,74,346,1954,2010.0,,2.0,1.2,,22,,,,,A 17
8822,74,347,427,9999.0,,1.8,,1.5,222,,C DIST,C,,
8823,74,347,432,510.0,,,,3.5,2,,C 16SP=6,C,,
8824,74,347,719,735.0,,1.5,,3.0,2 2,,,M,,A445
8825,74,347,1803,1828.0,,,2.0,,2,,C 15SP=3.5,C,,
8826,74,347,2002,2020.0,,,3.0,,2,,C 15SP=20,C,,
8827,74,347,2113,2150.0,,1.5,1.0,1.8,222,,C DIST,C,,
8828,74,347,2355,10.0,,,,2.2,,,C 16SP=18,C,,
8829,74,348,128,150.0,,1.8,1.8,3.0,222,,C DIST,C,,
8830,74,348,251,9999.0,,,,4.5,,,C 16SP=4.5,C,,
8831,74,348,317,350.0,,,3.0,,2,,"C NEAR15, SP=3",C,,
8832,74,348,714,740.0,,1.3,,1.3,2 2,,,M,,
8833,74,348,925,945.0,,2.2,,,2,,C 14SP=19,C,,
8834,74,348,1149,1300.0,1.5,7.0,37.0,5.0,2222,,C 15SP=11,C,,
8835,74,348,1701,1720.0,,,2.2,,2,,C 15SP=10,C,,
8836,74,348,2228,2255.0,,4.0,,,2,,C 14SP=1.5,C,,
8837,74,348,2332,2345.0,,4.0,,,2,,C 14SP=27.,C,,
8838,74,348,2354,45.0,2.0,10.0,2.5,6.5,2222,,C DIST,C,,
8839,74,349,218,240.0,,2.0,2.0,1.5,222,,,M,,A 31
8840,74,349,400,450.0,,,11.0,,2,,C 15SP=15.,C,,
8841,74,349,543,625.0,,,9.0,,2,,C 15SP=6.,C,,
8842,74,349,604,635.0,1.4,1.3,,,2,3,NOT ON ORIGINAL LOG,,,
8843,74,349,712,745.0,,1.0,,1.2,2 2,,C  DIST,,,
8844,74,349,908,1055.0,16.0,150.0,11.0,27.0,2222,4,C  14SP=23. 14 AMP IS EST.,C,,
8845,74,349,1137,1225.0,,,0.7,10.0,22,,C 16SP=6.,C,,
8846,74,349,1300,1330.0,1.1,6.0,2.0,4.0,2222,,C DIST,C,,
8847,74,350,54,115.0,,2.0,,3.0,2 2,,,,,A228
8848,74,350,904,940.0,,,0.9,5.0,22,,,M,,A411
8849,74,351,1206,1230.0,,,0.5,4.0,22,,,A,33,A 33
8850,74,351,1801,1840.0,,10.0,,,2,,C SP=11,C,,
8851,74,353,646,730.0,,2.0,,2.0,2 2,,C DIST,C,,
8852,74,353,933,1000.0,,1.5,,,2,,C SP=1.2,C,,
8853,74,353,1009,1030.0,,,0.8,1.2,22,,,M,,
8854,74,354,2115,2140.0,,,2.0,,2,,"C SP=9,SR@16 354=0608",C,,
8855,74,355,111,200.0,,1.8,1.0,,22,2,"C DIST,SR@15 355=1845",C,,
8856,74,356,253,315.0,,1.8,,3.0,2 2,2,M?,M,,
8857,74,356,456,525.0,,2.0,,4.0,2 2,2,,M,,A425
8858,74,356,911,9999.0,,1.8,,2.8,2 2,,,,,
8859,74,356,920,950.0,,2.2,,6.0,2 2,,M?,M,,A100
8860,74,356,1530,1550.0,,2.8,,2.5,2 2,2,C,C,,
8861,74,357,203,,-1.0,-1.0,,,,,,,,A  8
8862,74,357,1057,1135.0,1.0,6.0,2.2,3.0,2222,2222,,A,42,A 42
8863,74,358,355,430.0,1.1,3.0,3.2,4.5,2222,2,,M,,A203
8864,74,358,1200,1240.0,1.2,4.0,,3.8,22 2,2,,M,,A  9
8865,74,359,518,550.0,1.0,2.0,1.0,2.0,222,2,,C,,
8866,74,359,1248,1315.0,,2.0,,,2,2,"C,IMPACT NEAR 14",C,,
8867,74,359,2124,2220.0,,,1.0,21.0,22,2,"C,IMPACT NEAR 16",C,,
8868,74,360,644,720.0,,1.4,1.7,2.7,222,,C?,,,A286
8869,74,360,738,830.0,,1.7,2.2,3.1,222,,,C,,
8870,74,360,1402,1440.0,,2.0,,,2,,SP=2,C,,
8871,74,360,1847,1930.0,1.6,3.0,,,22,,C DIST NO SP,C,,
8872,74,360,2238,2305.0,,2.2,,,2,,"C,IMPACT NEAR 14",C,,
8873,74,361,538,605.0,0.8,,,3.0,2  2,,,M,,T502
8874,74,361,827,900.0,,2.0,,2.3,2 2,,,M,,A225
8875,74,361,931,1005.0,0.7,2.0,,1.5,22 2,,,C,,
8876,74,361,2205,2240.0,0.8,1.8,,1.8,22 2,,C?,,,
8877,74,362,246,320.0,0.8,1.8,,,22,,M?,,,A 41
8878,74,362,540,635.0,1.0,3.0,2.2,8.0,2222,,,A,20,A 20
8879,74,363,443,520.0,0.8,2.5,1.5,2.0,2222,,M?,,,A 15
8880,74,363,547,620.0,,3.0,,,2,,"C,IMPACT NEAR 14",C,,
8881,74,363,1100,1145.0,0.7,2.8,2.3,3.8,2222,,,C,,
8882,74,363,2029,2105.0,,1.2,1.8,2.2,222,,M?,,,A242
8883,74,364,2120,2240.0,2.2,6.5,4.0,6.5,2222,2,C,C,,
8884,74,365,2125,2200.0,,1.2,1.3,2.2,222,2,C?,C,,
8885,74,365,2235,2330.0,0.8,1.7,2.0,2.8,2222,2,C?,C,,
8886,75,2,910,1050.0,4.0,17.0,13.0,24.0,2222,22,C,C,,
8887,75,2,1418,1450.0,,1.3,,2.0,2 2,22,C?,C,,
8888,75,3,147,420.0,70.0,150.0,80.0,120.0,2222,,"SPZ=200,130,90@14,15,16",H,,
8889,75,4,621,705.0,,,2.5,6.0,22,2,,M,,A428
8890,75,5,826,900.0,,,1.3,4.0,22,222,C?,C,,
8891,75,5,912,940.0,,3.0,1.0,3.8,222,222,C?,C,,
8892,75,5,1428,1510.0,,,,7.5,2,,,M,,A 35
8893,75,6,20,100.0,1.2,5.0,1.8,3.5,2222,22,"C,DIST",C,,
8894,75,6,1005,1050.0,,,2.0,4.0,22,22,"C,14SS@1400",C,,
8895,75,6,1341,,,,-1.0,-1.0,,,,,,A  1
8896,75,6,2152,2225.0,,2.0,1.8,3.7,222,22,,,,A 64
8897,75,6,2330,0.0,,2.0,,4.2,2 2,,,M,,A203
8898,75,7,120,200.0,,3.5,,3.0,2 2,2,C,C,,
8899,75,7,326,420.0,,5.0,3.0,3.5,222,2,"C,DIST",C,,
8900,75,8,832,915.0,1.0,3.0,0.8,1.6,2222,,C,C,,
8901,75,8,1318,1345.0,,2.0,,3.0,2 2,,,M,,A228
8902,75,9,808,9999.0,,1.3,0.7,1.0,222,,,,,A 20
8903,75,9,821,845.0,,2.0,1.0,2.2,222,,,M,,A262
8904,75,9,1658,1730.0,,1.2,,2.0,2 2,,TWO EVENTS?,,,A211
8905,75,9,2134,2200.0,0.5,1.5,1.0,2.0,2222,,,M,,A231
8906,75,10,1718,1735.0,0.5,2.0,1.0,2.0,2222,,,M,,A 34
8907,75,10,2126,2155.0,,1.2,1.0,1.5,222,,,M,,A 31
8908,75,11,1115,1145.0,,2.0,1.5,2.0,222,2,,M,,A285
8909,75,11,1847,1925.0,,,0.5,2.5,22,,,M,,A410
8910,75,11,2020,2100.0,,,0.3,2.0,22,,,M,,A411
8911,75,12,30,100.0,,2.0,1.1,2.0,222,,"C,DIST",C,,
8912,75,12,317,410.0,1.0,5.0,6.0,7.0,2222,,"SPZ=13,39,13@14,15,16",H,,
8913,75,12,808,825.0,,,,2.8,,,,M,,A413
8914,75,12,1437,1510.0,,1.8,,2.0,2 2,,,M,,A228
8915,75,13,28,120.0,1.0,5.0,1.0,2.0,2222,,14 SPZ=17.5MM,H,,
8916,75,13,1320,1400.0,,,1.2,7.3,22,,,A,33,A 33
8917,75,16,2205,2234.0,,1.1,,2.3,2 2,,,M,,A284
8918,75,16,2304,2339.0,,2.1,2.1,1.9,222,2,C,C,,
8919,75,17,915,934.0,,1.5,,2.5,2 2,,SR@16 DAY018 2103,,,A251
8920,75,19,246,258.0,,2.1,,,2,,C? 14SPZ=10MM,C,,
8921,75,19,1053,1120.0,,4.1,,,2,2,"C,14 SPZ=17MM",C,,
8922,75,19,2234,,-1.0,-1.0,-1.0,,,,,,,A  8
8923,75,20,154,205.0,,,1.3,,2,,,Z,,
8924,75,20,456,540.0,0.9,5.0,1.3,3.0,2222,,C,C,,
8925,75,20,528,540.0,,,1.9,,2,,,Z,,
8926,75,20,723,830.0,1.1,8.9,,,22,,C NEAR 14,C,,
8927,75,20,1148,9999.0,,3.2,,,2,2,15 SR @ 020-0838,M,,A316
8928,75,20,1156,1235.0,1.1,6.2,,4.0,2,2,,A,42,A 42
8929,75,20,1508,1545.0,1.0,4.6,,4.4,22 2,2,,A,80,A 80
8930,75,20,1753,1830.0,0.8,2.8,,6.3,22 2,2,,M,,
8931,75,20,2314,2340.0,,3.7,,,2,2,,M,,A 14
8932,75,21,24,45.0,,2.4,,,2,2,,,,A 13
8933,75,21,103,150.0,1.0,3.8,,4.9,22 2,2,C DISTANT,C,,
8934,75,21,204,235.0,1.0,3.3,,,22,2,C SP=1,C,,
8935,75,21,547,635.0,2.2,6.2,,5.0,22 2,2,,A,09,A  9
8936,75,21,721,745.0,0.8,2.8,,,22,2,,,,A 23
8937,75,21,932,1000.0,0.9,2.7,,,22,2,,,,A 80
8938,75,21,1308,1340.0,0.7,3.2,,2.9,22 2,2,,,,A204
8939,75,21,2256,2330.0,,3.6,3.0,3.8,222,22,14 SR @ 021-1722,,,A 10
8940,75,22,206,,,,-1.0,-1.0,,,,,,A  1
8941,75,22,1447,1510.0,,,2.1,,2,2,12 OSC 021/2038-022/1013,,,A403
8942,75,23,225,240.0,,,2.1,,2,2,,Z,,
8943,75,23,352,425.0,0.8,2.4,,3.7,22 2,2,,,,
8944,75,23,819,850.0,0.8,4.1,1.4,3.0,2222,2,,,,A315
8945,75,23,921,945.0,0.8,2.6,,,22,2,,,,
8946,75,23,1927,1950.0,,,8.8,,2,2,"C NEAR 15, 15SPZ=40MM",C,,
8947,75,24,102,115.0,,,2.8,,2,2,15SPZ=9MM,Z,,
8948,75,24,314,340.0,,,1.6,1.6,2,2,,,,
8949,75,24,755,830.0,0.9,2.1,1.1,2.2,2222,,,,,A213
8950,75,24,934,1020.0,,,,5.3,2,,C NEAR 16,C,,
8951,75,24,1045,1100.0,,,2.2,,2,,15SPZ=8MM,Z,,
8952,75,24,1106,1130.0,0.8,1.8,,1.4,22 2,,,,,
8953,75,24,1652,9999.0,1.0,3.0,,2.1,22 2,2,,,,A 71
8954,75,24,1715,1745.0,0.8,2.8,,2.8,22 2,,,,,
8955,75,24,1904,1940.0,2.1,,,,2,,C NEAR 12,C,,
8956,75,25,243,310.0,0.9,1.9,,,22,,,,,A 41
8957,75,25,701,9999.0,1.2,3.4,2.4,7.6,2222,,,A,20,A 20
8958,75,25,717,800.0,1.0,2.6,2.0,4.0,2222,,,,,A 72
8959,75,25,1132,1205.0,0.7,1.9,,2.0,22 2,,,,,
8960,75,25,1701,1735.0,,,2.0,,2,,,,,
8961,75,26,145,230.0,1.0,2.9,1.9,2.9,2222,,,,,
8962,75,26,1034,1100.0,,,2.0,3.0,22,,,,,A242
8963,75,26,1604,1635.0,,2.0,,,2,,,,,A308
8964,75,26,2015,2050.0,1.1,3.3,1.9,2.9,2222,,SPZ @14,M,,A 15
8965,75,27,202,230.0,,1.6,,,2,,,,,
8966,75,27,236,320.0,0.8,2.0,2.4,2.3,2222,,C,C,,
8967,75,27,815,840.0,,1.5,,,2,,,,,
8968,75,27,1819,1900.0,,,,9.2,2,,C NEAR 16,C,,
8969,75,28,416,510.0,1.1,3.1,1.9,2.4,2222,,C DISTANT,C,,
8970,75,28,511,600.0,1.0,5.0,,,22,,C SP=6,C,,
8971,75,28,1702,1755.0,1.0,3.3,1.1,2.9,2222,,C DISTANT,C,,
8972,75,28,2033,2200.0,2.0,6.4,4.5,4.9,2222,,C DISTANT,C,,
8973,75,29,210,235.0,,,2.0,,2,,,,,
8974,75,30,513,540.0,,2.0,,,2,,,,,A  1
8975,75,30,1851,1915.0,,,1.9,2.8,22,,,M,,A  6
8976,75,30,1947,2045.0,1.4,10.5,,,22,,C NEAR 14,C,,
8977,75,30,2308,,-1.0,-1.0,-1.0,,,,,,,A  1
